1.0	0.401642558723	0.466535989283	0.590041427423	0.218131850189	0.479176500946	0.511956637702	0.513108870278	0.372685785257	0.473536565008	0.0	0.797063472548	0.585311599451	0.641445584908	0.33305523656	0.598424543643	0.566426787692	0.734058268952	0.749539178496	0.0	0.30121428931	0.0273763066693	0.152023471058	0.047955966997
0.401642558723	1.0	0.349103994967	0.578221688943	0.398398449081	0.534804968674	0.420649573468	0.484821090681	0.394725299325	0.371892589834	0.0	0.617680050408	0.578351558946	0.665459401037	0.180038086856	0.602309919842	0.549926349011	0.534032383071	0.539298994318	0.0	0.116611006382	0.0	0.0463097516267	0.0158749482304
0.466535989283	0.349103994967	1.0	0.756827750404	0.278950996145	0.370005089569	0.682539098354	0.51221585476	0.214463139118	0.410655415276	0.0	0.495571436543	0.438847651882	0.549191023051	0.451037553811	0.500069042721	0.462697147302	0.438523963757	0.518098082057	0.0	0.568844882011	0.409372887075	0.40154988215	0.347590573639
0.590041427423	0.578221688943	0.756827750404	1.0	0.43800539637	0.561440741427	0.631343459634	0.724809419922	0.360153663948	0.508406296096	0.0	0.669373850663	0.691240925608	0.760231173521	0.279229992762	0.675350525024	0.643383218576	0.608119605413	0.775810523441	0.0	0.371346425974	0.0515692782775	0.134952392065	0.0600844633779
0.218131850189	0.398398449081	0.278950996145	0.43800539637	1.0	0.370000640442	0.173248746521	0.619460923557	0.257289796537	0.239119280899	0.0	0.392985925957	0.465922132816	0.475481604253	0.0808930898645	0.495653414425	0.459634714202	0.429171924313	0.454490108012	0.0	0.0949970590346	0.0195505281655	0.0862859798725	0.0133155098873
0.479176500946	0.534804968674	0.370005089569	0.561440741427	0.370000640442	1.0	0.356959280691	0.674246169674	0.401256263962	0.461082716489	0.0	0.717543504367	0.737119974034	0.591033371782	0.287575545275	0.691002317479	0.511840533821	0.599243369894	0.651366184823	0.0	0.104341384142	0.021473603396	0.041437114162	0.0146252815225
0.511956637702	0.420649573468	0.682539098354	0.631343459634	0.173248746521	0.356959280691	1.0	0.381479325259	0.194626840789	0.363011221141	0.0	0.431430782576	0.305665930885	0.457894053732	0.527643337287	0.424574033406	0.39021876934	0.39965796429	0.428173874529	0.0	0.536679314352	0.398717697076	0.366670022827	0.35588155129
0.513108870278	0.484821090681	0.51221585476	0.724809419922	0.619460923557	0.674246169674	0.381479325259	1.0	0.421659252449	0.473492419353	0.0	0.649906091714	0.85831374278	0.742641342692	0.312483166635	0.718492329966	0.597618401707	0.648250111724	0.74300740375	0.0	0.258678525559	0.075695939981	0.114882188414	0.0606241354726
0.372685785257	0.394725299325	0.214463139118	0.360153663948	0.257289796537	0.401256263962	0.194626840789	0.421659252449	1.0	0.403730644293	0.0	0.476750530045	0.490132435931	0.404525527385	0.202574222991	0.400890437944	0.355738902349	0.409793994418	0.424150938717	0.0	0.0811528749991	0.109236608854	0.131609858708	0.290126890063
0.473536565008	0.371892589834	0.410655415276	0.508406296096	0.239119280899	0.461082716489	0.363011221141	0.473492419353	0.403730644293	1.0	0.0	0.622939917135	0.499451104313	0.48247269344	0.346493190476	0.408512388206	0.362502406698	0.4739572188	0.650097466087	0.0	0.257028580284	0.0669809425371	0.138682264486	0.0927105827863
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
